uid,iid,his_len,hist_id,rating,label,hist_rating,hist_label,timestamp
10085,1372,10,"[6905, 5383, 5658, 6444, 8259, 5364, 1426, 1426, 143, 143]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1480377600
526,2086,10,"[5204, 3110, 3110, 5937, 5994, 5974, 3740, 4651, 5948, 2085]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1411603200
4297,9066,10,"[3883, 2718, 3522, 5288, 6336, 6767, 6768, 8040, 1019, 9060]",4.0,0,"[4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 1.0, 4.0]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1465430400
501,8692,10,"[3389, 583, 6248, 255, 6761, 4649, 7429, 274, 2208, 8111]",5.0,1,"[3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1454544000
8030,6848,10,"[727, 5583, 7068, 979, 987, 1846, 2116, 3942, 5454, 5541]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",1471305600
9975,720,10,"[761, 2622, 4903, 6898, 581, 4173, 4173, 8187, 7850, 719]",5.0,1,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1485388800
8181,5583,10,"[5541, 6286, 6412, 6526, 2718, 3434, 3880, 6359, 2118, 2314]",4.0,0,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1427673600
9676,7469,10,"[3095, 3709, 8323, 3655, 12, 17, 1046, 3606, 4565, 5482]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1462492800
856,9229,10,"[6799, 8787, 8767, 8787, 8818, 8768, 8831, 8698, 8476, 9149]",4.0,0,"[3.0, 5.0, 3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 3.0, 5.0]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 1]",1470787200
7545,948,10,"[3855, 2005, 3784, 8326, 2655, 793, 793, 3230, 6841, 8687]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 2.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",1480291200
10740,6684,10,"[4356, 2048, 2747, 2748, 1552, 8369, 1782, 761, 796, 6683]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1493856000
11356,2934,10,"[748, 1603, 3831, 793, 793, 795, 795, 1782, 1836, 2107]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1467417600
3307,5846,10,"[3335, 6350, 2329, 4426, 5130, 5130, 5280, 8016, 724, 726]",5.0,1,"[2.0, 5.0, 5.0, 5.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1460678400
10501,3182,10,"[7509, 8128, 6953, 7409, 79, 345, 612, 802, 802, 2990]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1462838400
1681,8688,10,"[5834, 1685, 4679, 2237, 5565, 1832, 1833, 1833, 2442, 2290]",4.0,0,"[3.0, 5.0, 5.0, 4.0, 5.0, 1.0, 1.0, 1.0, 4.0, 5.0]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",1473292800
462,8798,10,"[8837, 8479, 8482, 8505, 8761, 8768, 8769, 8772, 8773, 8783]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 5.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1459987200
9237,7472,10,"[5296, 5297, 5597, 5597, 5726, 5726, 5968, 5998, 6197, 6649]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1435017600
6561,4710,10,"[4710, 4933, 6331, 3107, 4519, 4947, 5754, 5754, 6685, 6685]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1418169600
1125,9013,10,"[8859, 8864, 8448, 8774, 8783, 8799, 8805, 8821, 8821, 8825]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1469404800
8357,1981,10,"[2010, 2611, 5611, 5867, 7157, 3127, 7036, 1109, 7677, 1981]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1456099200
1071,7682,10,"[5639, 8415, 8648, 5975, 497, 963, 7682, 7682, 7682, 7682]",5.0,1,"[5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1496102400
1108,6333,10,"[4899, 1690, 3908, 3908, 5071, 5074, 63, 6099, 6390, 6718]",4.0,0,"[4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 5.0, 5.0, 4.0, 2.0]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1421452800
89,7219,10,"[6219, 5225, 6502, 648, 7091, 6091, 7025, 7143, 7093, 7189]",5.0,1,"[5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1428537600
221,7740,10,"[230, 4, 643, 1018, 1018, 8619, 1638, 5488, 8379, 797]",5.0,1,"[5.0, 3.0, 1.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 4.0]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",1467590400
11448,9237,10,"[1816, 6889, 7962, 9117, 9188, 9238, 2498, 2893, 9117, 9237]",5.0,1,"[5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1484956800
3646,4921,10,"[8333, 6517, 617, 617, 660, 6634, 7885, 107, 108, 7650]",5.0,1,"[5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1486166400
11613,4047,10,"[3036, 4743, 6717, 8957, 5949, 979, 1805, 1845, 1846, 2556]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1475366400
867,2329,10,"[291, 5786, 1934, 5204, 5814, 6761, 2154, 7221, 7837, 7891]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",1444348800
5044,4736,10,"[1458, 1859, 2851, 3128, 3159, 3201, 3522, 3765, 3970, 4352]",4.0,0,"[5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1412380800
4419,281,10,"[2300, 362, 647, 612, 31, 281, 283, 1966, 2516, 4467]",4.0,0,"[4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1389225600
2535,5039,10,"[719, 720, 721, 107, 108, 2245, 3108, 5578, 2442, 3445]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1418774400
3689,1644,10,"[2689, 690, 5420, 5420, 4867, 7417, 5336, 6588, 7645, 1644]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1464652800
6647,5689,10,"[2879, 5881, 19, 2623, 656, 6359, 7033, 2419, 5336, 6588]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1456876800
7290,9547,10,"[7269, 7270, 413, 889, 1444, 1637, 3333, 3382, 7718, 8841]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1489104000
12141,3253,10,"[6269, 7918, 8599, 9317, 9620, 1119, 1147, 1558, 2840, 3051]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1493251200
11822,6470,10,"[2534, 2534, 4579, 4580, 4922, 5439, 5880, 7845, 2256, 5565]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1480291200
501,588,10,"[570, 137, 269, 571, 564, 582, 583, 583, 588, 582]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0]","[1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",1243468800
10176,12,10,"[3837, 3990, 3990, 4563, 4627, 6542, 7039, 7039, 7198, 8381]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1448841600
12006,9581,10,"[259, 260, 1904, 256, 257, 6269, 9024, 2452, 3482, 4130]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",1485561600
5758,8564,10,"[825, 7408, 1212, 8510, 8682, 8693, 4513, 656, 7633, 8127]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",1460937600
11754,8167,10,"[2100, 2376, 2452, 2966, 3019, 3083, 3871, 7194, 7414, 8100]",4.0,0,"[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1478649600
5119,9346,10,"[3174, 7124, 5444, 1322, 8957, 12, 109, 370, 1633, 9345]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",1480809600
6488,1544,10,"[1004, 1143, 1572, 1699, 1699, 1699, 2733, 2733, 3212, 229]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1467763200
6346,3685,10,"[6479, 111, 1463, 4237, 4695, 5036, 5733, 6569, 12, 89]",3.0,0,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",1464480000
2892,255,10,"[1502, 3734, 4462, 5282, 6412, 3244, 3899, 6114, 648, 5273]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1426377600
11063,3827,10,"[3597, 3598, 3611, 4111, 5895, 499, 499, 535, 1024, 5339]",4.0,0,"[2.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[0, 0, 1, 1, 1, 1, 1, 0, 1, 1]",1484179200
3517,8441,10,"[5026, 2061, 5175, 1541, 5825, 7661, 1502, 2427, 6351, 1092]",5.0,1,"[3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 3.0, 2.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1454803200
2758,2694,10,"[2313, 2313, 2314, 3617, 3618, 3619, 3619, 931, 1657, 1786]",5.0,1,"[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 3.0]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1371859200
6819,7088,10,"[7042, 612, 1557, 2106, 3258, 7552, 8251, 9405, 12, 2010]",5.0,1,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1471392000
5809,2564,10,"[405, 1110, 2390, 4046, 7740, 568, 694, 2040, 281, 1985]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1460764800
7589,6420,10,"[1950, 2575, 7404, 87, 1156, 1157, 1757, 4720, 4720, 5126]",4.0,0,"[4.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 3.0]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1429920000
1332,7339,10,"[2563, 2873, 3814, 3902, 4021, 4835, 446, 5083, 1267, 5698]",4.0,0,"[4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",1429228800
7614,7274,10,"[140, 3129, 4077, 5175, 5906, 6805, 785, 5308, 6447, 6973]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1430179200
5246,4745,10,"[622, 979, 979, 1110, 1845, 1966, 2346, 2346, 2704, 4080]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1386288000
4447,9355,10,"[5140, 1989, 5937, 6767, 6768, 785, 7626, 8527, 4118, 9244]",4.0,0,"[4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1470873600
2696,1563,10,"[5044, 5539, 5664, 568, 5641, 5642, 7666, 1156, 1157, 127]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1478131200
1494,3128,10,"[3004, 3522, 2272, 1289, 5115, 7768, 6878, 970, 1158, 1768]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1486252800
8872,3668,10,"[2281, 2982, 3931, 4332, 63, 572, 1332, 2910, 3086, 3211]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",1437436800
1067,5387,10,"[839, 2044, 3873, 4177, 4681, 5409, 4153, 6006, 978, 6601]",4.0,0,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 3.0, 4.0, 2.0, 4.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1425254400
9553,3758,10,"[1137, 1175, 1175, 1206, 1714, 2281, 5162, 5301, 5718, 2100]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1455148800
4887,7880,10,"[5171, 6431, 6713, 3688, 2116, 5435, 6099, 548, 5342, 7563]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1459468800
763,6792,10,"[6056, 6099, 3773, 6214, 1744, 6281, 6463, 1657, 7133, 7171]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0]","[1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",1449878400
196,6208,10,"[5217, 5174, 5236, 5244, 5327, 1887, 106, 6155, 724, 6207]",3.0,0,"[4.0, 4.0, 3.0, 5.0, 5.0, 3.0, 3.0, 2.0, 4.0, 4.0]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1411171200
1885,7040,10,"[2004, 5690, 5749, 2177, 2177, 6182, 6341, 6247, 6208, 6718]",5.0,1,"[3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",1424908800
1125,6039,10,"[5979, 6006, 6182, 4216, 4217, 6042, 612, 758, 5981, 6020]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1410998400
4823,3230,10,"[36, 274, 6143, 291, 1066, 1067, 1163, 1216, 1734, 2101]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1409875200
6781,970,10,"[1009, 2125, 2498, 3029, 3974, 3974, 5983, 143, 514, 514]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1421280000
2912,87,10,"[1043, 1043, 3317, 3651, 704, 3750, 3982, 348, 2056, 3058]",4.0,0,"[5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1370217600
138,125,10,"[144, 144, 144, 144, 144, 144, 145, 124, 146, 160]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1171238400
3293,4493,10,"[5278, 3623, 5351, 5650, 8447, 12, 17, 2419, 3932, 4493]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1484697600
3676,3955,10,"[3304, 2247, 620, 622, 1132, 4639, 3538, 5506, 2524, 2917]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 3.0, 4.0, 5.0, 3.0]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]",1423612800
5810,9139,10,"[7297, 7222, 7238, 7257, 7261, 7339, 7730, 7966, 7968, 4644]",4.0,0,"[3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 2.0, 2.0, 4.0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1464220800
969,5409,10,"[2310, 1483, 2936, 3103, 2856, 4350, 4507, 5357, 666, 4592]",5.0,1,"[5.0, 3.0, 5.0, 5.0, 5.0, 3.0, 1.0, 4.0, 5.0, 3.0]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",1400716800
7546,720,10,"[31, 55, 109, 225, 225, 225, 226, 226, 226, 719]",3.0,0,"[3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1415491200
1149,7334,10,"[1120, 2214, 2266, 2102, 2166, 2444, 1887, 5681, 5707, 6390]",5.0,1,"[5.0, 3.0, 5.0, 5.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",1431561600
450,806,10,"[3854, 5859, 8981, 9074, 9114, 9245, 9259, 9280, 6750, 213]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1478476800
3649,8837,10,"[8808, 8826, 8859, 8868, 8768, 8862, 8698, 8476, 8492, 8566]",5.0,1,"[5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1460764800
7480,5955,10,"[1053, 1420, 1886, 3848, 3849, 4047, 4047, 4130, 4323, 5667]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1421712000
2275,1747,10,"[6518, 7242, 7778, 8099, 8737, 8772, 8482, 9352, 9364, 9330]",3.0,0,"[2.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1471996800
9951,4619,10,"[3482, 3573, 3677, 3763, 3852, 3894, 4154, 4202, 4396, 4467]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1465171200
426,9358,10,"[8803, 8772, 8773, 8476, 9023, 9202, 9351, 9280, 9416, 5490]",4.0,0,"[5.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1474502400
1336,8825,10,"[8795, 8799, 8803, 8805, 8808, 8815, 8821, 8822, 8823, 8824]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1460851200
4819,756,10,"[5194, 13, 568, 704, 3262, 723, 723, 2100, 2802, 3932]",4.0,0,"[5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",1485388800
9255,9136,10,"[1201, 1201, 4341, 4342, 156, 643, 3372, 8302, 737, 930]",5.0,1,"[3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",1483660800
5233,366,10,"[3280, 1284, 1284, 5864, 6340, 1529, 63, 3685, 1714, 4950]",5.0,1,"[4.0, 5.0, 5.0, 2.0, 5.0, 5.0, 1.0, 2.0, 5.0, 5.0]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",1481760000
6173,3969,10,"[107, 108, 840, 840, 3665, 3665, 12, 17, 3343, 3645]",5.0,1,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1427328000
2190,3740,10,"[4419, 4521, 4858, 2514, 4674, 5981, 6097, 6039, 6083, 6099]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 2.0, 5.0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1409443200
1092,8129,10,"[6810, 6983, 12, 17, 7192, 4653, 7156, 6436, 3405, 6033]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",1444348800
8562,8520,10,"[289, 656, 1284, 1284, 2109, 5778, 6323, 1699, 2251, 2593]",3.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1469664000
1415,9280,10,"[8154, 8542, 8629, 8710, 8448, 8825, 8479, 8868, 9099, 9236]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1472428800
7786,8957,10,"[3759, 974, 1207, 2163, 5690, 6753, 2249, 3162, 3338, 8881]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1469145600
670,718,10,"[1742, 1742, 2159, 629, 3103, 3858, 3899, 4840, 1267, 3769]",5.0,1,"[4.0, 4.0, 4.0, 5.0, 4.0, 2.0, 4.0, 3.0, 3.0, 5.0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1403136000
921,2327,10,"[613, 915, 2126, 1553, 4510, 3823, 4725, 1212, 5688, 1307]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1468454400
2246,5387,10,"[1833, 117, 1600, 2860, 3910, 4511, 5024, 4438, 1934, 6502]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1424736000
7344,7008,10,"[4807, 5486, 180, 5486, 3728, 4806, 4891, 1898, 3098, 3098]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1462752000
2110,758,10,"[8043, 8127, 2732, 8527, 6792, 2366, 8525, 8505, 8568, 8576]",3.0,0,"[3.0, 3.0, 5.0, 4.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0]","[0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",1455926400
9204,9492,10,"[1297, 2052, 2440, 2870, 4092, 758, 6129, 2009, 2477, 8573]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1484956800
463,7373,10,"[2314, 3097, 2773, 652, 652, 2704, 595, 1673, 7589, 3285]",4.0,0,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 1.0]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1452729600
