uid,iid,his_len,hist_id,rating,label,hist_rating,hist_label,timestamp
10407,205,10,"[8431, 8431, 9460, 280, 440, 4361, 1581, 2968, 7030, 205]",2.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1442534400
3705,2118,10,"[5753, 5754, 5999, 3002, 478, 17811, 524, 532, 1756, 1992]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",1447977600
12407,14154,10,"[722, 2026, 2026, 12688, 1229, 5521, 19871, 19872, 14129, 26101]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1507161600
7405,2968,10,"[2937, 3036, 12561, 12621, 20387, 1238, 11147, 16241, 17460, 18473]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 2.0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",1461801600
7991,3279,10,"[21420, 229, 364, 23436, 2409, 2409, 7964, 2369, 2369, 23910]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1489795200
21414,24892,10,"[12706, 14634, 17803, 20033, 12821, 1781, 1782, 23389, 23396, 24393]",5.0,1,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1470960000
12428,8578,10,"[4317, 5367, 9290, 49, 830, 991, 1049, 2003, 3435, 5737]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1446422400
7840,1092,10,"[2314, 2930, 6474, 10333, 13154, 600, 1987, 2215, 3072, 1092]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1441670400
26408,22158,10,"[233, 1080, 2905, 6032, 6961, 9827, 17858, 19559, 20873, 21726]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",1479081600
6290,13947,10,"[2050, 3899, 6217, 16683, 385, 1373, 5802, 6457, 7511, 13202]",5.0,1,"[4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",1468800000
26895,4003,10,"[10570, 14944, 17719, 2990, 2990, 6405, 13799, 14687, 23114, 26315]",5.0,1,"[5.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 2.0, 5.0, 4.0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1491264000
20095,20619,10,"[199, 1790, 2094, 2332, 2578, 2731, 3770, 5010, 5118, 19640]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",1451088000
1845,22926,10,"[7552, 9058, 13837, 19084, 5344, 3847, 3847, 24475, 12697, 23384]",4.0,0,"[5.0, 4.0, 4.0, 3.0, 1.0, 3.0, 3.0, 3.0, 4.0, 5.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1478822400
19413,25881,10,"[19947, 10426, 22010, 22563, 23605, 24233, 24772, 24941, 24978, 25798]",5.0,1,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1478822400
5623,3047,10,"[3140, 3140, 3870, 4063, 5095, 6145, 6145, 909, 1589, 361]",4.0,0,"[4.0, 4.0, 3.0, 5.0, 5.0, 2.0, 2.0, 5.0, 5.0, 5.0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1473120000
6526,740,10,"[11732, 3127, 3127, 11466, 4166, 13067, 2858, 7027, 10847, 21430]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1501113600
21154,9569,10,"[22604, 162, 8684, 5433, 5433, 17789, 3350, 8865, 16263, 21694]",2.0,0,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1476748800
11228,14276,10,"[2368, 91, 91, 3099, 15762, 11497, 19459, 936, 936, 5725]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1457568000
8597,5564,10,"[23421, 20560, 23808, 24734, 25753, 22152, 11544, 10132, 11070, 4409]",3.0,0,"[4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 2.0, 2.0, 5.0, 5.0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1504396800
2683,221,10,"[3460, 3885, 4752, 4753, 5706, 7973, 6107, 7787, 7787, 24276]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",1493596800
24670,19825,10,"[721, 721, 1506, 3386, 3386, 5116, 6783, 6835, 6835, 6873]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1468886400
2371,5235,10,"[1595, 8441, 16683, 726, 8731, 11338, 14105, 14105, 14106, 4508]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1483401600
3428,23546,10,"[2442, 2920, 1964, 25561, 600, 3548, 5936, 6963, 11630, 11790]",5.0,1,"[5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1504569600
10220,23854,10,"[3812, 12491, 17221, 3269, 8497, 12120, 3485, 2063, 5604, 7743]",3.0,0,"[5.0, 3.0, 5.0, 5.0, 5.0, 3.0, 1.0, 5.0, 3.0, 5.0]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",1468713600
1719,25955,10,"[21454, 5984, 20884, 26546, 21427, 9620, 24157, 21692, 26639, 26674]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 4.0, 5.0, 4.0]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",1497571200
3177,25999,10,"[5269, 5270, 5270, 10245, 14098, 6299, 13683, 3096, 16418, 16483]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",1480464000
7256,21294,10,"[7249, 8600, 8953, 9334, 9861, 11523, 12940, 16548, 16925, 18373]",3.0,0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1467244800
2719,3382,10,"[1695, 2452, 1306, 7503, 11485, 2181, 2626, 2985, 7281, 27]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",1438300800
6153,19868,10,"[12535, 4597, 361, 5255, 7414, 9760, 10084, 17284, 17730, 19766]",2.0,0,"[4.0, 1.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1509235200
10772,18559,10,"[964, 1562, 1738, 2601, 2968, 5768, 10873, 12853, 3149, 9243]",4.0,0,"[5.0, 3.0, 4.0, 5.0, 4.0, 3.0, 5.0, 3.0, 5.0, 5.0]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",1465171200
15527,19863,10,"[13377, 21425, 21073, 21316, 22223, 21642, 21335, 23403, 23581, 23459]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1466985600
11743,22984,10,"[26673, 26767, 26722, 18300, 26451, 1578, 26840, 26844, 26210, 26856]",4.0,0,"[4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0]","[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",1509148800
9683,3140,10,"[373, 3149, 3778, 3870, 4391, 3883, 4600, 1771, 2567, 2607]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1484352000
4178,6044,10,"[16400, 12463, 15539, 9421, 134, 13562, 11134, 11794, 24579, 8091]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1485820800
4481,11308,10,"[5454, 140, 2666, 9619, 9721, 279, 4959, 7431, 5477, 10276]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1481846400
10542,3074,10,"[2215, 21357, 23245, 24432, 2749, 12476, 200, 5917, 7532, 8631]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1495497600
21815,23163,10,"[280, 697, 891, 995, 2719, 2968, 16213, 19250, 21622, 22062]",4.0,0,"[5.0, 3.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",1489104000
6551,493,10,"[242, 242, 1262, 7220, 6408, 12151, 4864, 12717, 1177, 10335]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",1432425600
12872,24101,10,"[9689, 13868, 16447, 1396, 6043, 23955, 22833, 22388, 19328, 24327]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1488240000
3642,22634,10,"[364, 2408, 2741, 7866, 23095, 23957, 23514, 24101, 2133, 9106]",4.0,0,"[5.0, 4.0, 5.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1473292800
13616,788,10,"[6420, 683, 5999, 11753, 8141, 12086, 13978, 3934, 16726, 22809]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1487376000
25568,20945,10,"[16241, 23274, 790, 4715, 13537, 17229, 15641, 4475, 19261, 21636]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",1494460800
5705,23680,10,"[861, 5433, 5433, 15922, 1649, 1650, 1651, 1652, 2857, 7825]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1471564800
15341,21815,10,"[14046, 19676, 13752, 9528, 15108, 19300, 1143, 3573, 4610, 4610]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1473724800
1364,1052,10,"[1024, 1749, 3933, 7348, 8716, 8507, 10399, 12584, 3884, 7083]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 1.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",1488931200
11219,20742,10,"[13362, 720, 3546, 4548, 10488, 1866, 2773, 4934, 12577, 16387]",4.0,0,"[4.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1453248000
14811,1712,10,"[5763, 8881, 722, 6722, 9417, 2578, 10062, 17994, 12129, 21824]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1493337600
1579,15633,10,"[891, 3674, 1091, 1151, 1151, 7328, 177, 177, 15744, 22173]",4.0,0,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",1458000000
3582,3167,10,"[5639, 6207, 2518, 371, 371, 375, 508, 1014, 1014, 1771]",1.0,0,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 5.0, 4.0, 4.0, 4.0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1457308800
20508,457,10,"[458, 1024, 3546, 60, 529, 1528, 2190, 2291, 3089, 7547]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1464393600
19802,6759,10,"[698, 698, 781, 2968, 4196, 4243, 4452, 4464, 5312, 6685]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1449964800
23681,17717,10,"[2346, 7929, 8452, 8454, 8643, 8836, 10251, 11529, 12415, 15761]",5.0,1,"[3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1467244800
4269,16185,10,"[6453, 1262, 1649, 1650, 1651, 1652, 5736, 11198, 12257, 12623]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",1463184000
1701,24789,10,"[21600, 22533, 23186, 21423, 23831, 23715, 23684, 23802, 23907, 6586]",5.0,1,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",1472083200
2064,1537,10,"[6081, 9042, 1596, 1695, 284, 3524, 4133, 4275, 9925, 12406]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1436313600
12891,24774,10,"[461, 6016, 13801, 15077, 16421, 22218, 22218, 20671, 240, 1526]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1475107200
23477,12196,10,"[15509, 20805, 221, 221, 1348, 1348, 11389, 23679, 5754, 5594]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 4.0, 1.0, 4.0]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",1466726400
14935,1345,10,"[18761, 12877, 7746, 7746, 16795, 26717, 17853, 3311, 18161, 20629]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",1504396800
10627,9034,10,"[1361, 4192, 4192, 12244, 60, 1588, 5721, 6940, 8289, 19937]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 1.0]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",1509667200
20563,3252,10,"[608, 1313, 1589, 6227, 6227, 9220, 9989, 2414, 2484, 2592]",5.0,1,"[5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1473811200
9793,11435,10,"[1919, 5026, 5691, 583, 701, 6985, 10152, 98, 98, 4715]",5.0,1,"[2.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 4.0, 4.0, 5.0]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1444521600
10674,11547,10,"[3435, 17023, 17023, 22849, 23231, 23231, 9690, 12010, 4397, 18681]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1497484800
4030,26859,10,"[11150, 13111, 7931, 14613, 24157, 17346, 295, 22628, 26856, 20654]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1508803200
24863,173,10,"[19092, 19793, 24616, 60, 411, 411, 20747, 21062, 22786, 23016]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 3.0, 5.0]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",1482969600
3499,15570,10,"[121, 2246, 7004, 9150, 14658, 16794, 126, 4620, 6544, 24644]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1483228800
4178,15539,10,"[30, 1870, 9199, 7195, 7126, 595, 13387, 3661, 16400, 12463]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1448236800
21690,17732,10,"[1857, 1858, 4189, 5858, 5269, 5269, 5270, 5270, 861, 861]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1486598400
5996,25206,10,"[4976, 4976, 17680, 17216, 22990, 23522, 23525, 23631, 16258, 24983]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1476057600
7653,15608,10,"[19139, 19229, 20651, 20935, 21036, 21220, 21710, 22637, 22793, 22991]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 3.0]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",1465084800
2930,6929,10,"[696, 2601, 338, 338, 788, 5839, 6332, 6621, 15495, 3342]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1456531200
1896,11723,10,"[1985, 7903, 9547, 17723, 25964, 737, 737, 3743, 4375, 6698]",5.0,1,"[5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0]","[1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",1495756800
1625,19139,10,"[14959, 15039, 16513, 17680, 18142, 18415, 18644, 6360, 17216, 19249]",5.0,1,"[5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1446508800
8007,2238,10,"[334, 335, 536, 10491, 10780, 868, 6610, 18687, 18255, 5672]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1450656000
9540,8474,10,"[7350, 11903, 279, 361, 3035, 3203, 3402, 7360, 7620, 7620]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1445558400
3561,3009,10,"[6395, 10068, 27, 85, 137, 532, 675, 679, 680, 1267]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",1428364800
1502,974,10,"[5545, 4331, 9416, 1344, 6303, 12261, 3252, 5991, 4319, 14335]",4.0,0,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1435968000
26039,24510,10,"[20693, 22515, 22928, 25239, 26402, 26431, 11063, 15324, 17401, 23906]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1493337600
20431,49,10,"[8866, 661, 661, 664, 665, 7028, 20640, 7723, 8863, 12593]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1485216000
7213,22785,10,"[20431, 20516, 21193, 21426, 22290, 22229, 22532, 22373, 22797, 22904]",4.0,0,"[4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",1461369600
5244,4610,10,"[5556, 7286, 7310, 9614, 12444, 4620, 11313, 4932, 8415, 24216]",5.0,1,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1485043200
23283,2947,10,"[11284, 22957, 92, 411, 411, 454, 599, 1266, 1919, 2161]",5.0,1,"[1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1481587200
371,12693,10,"[22506, 19348, 3138, 15745, 1805, 1761, 3547, 1172, 3767, 5773]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1466985600
10049,611,10,"[3629, 14047, 35, 20456, 6544, 20070, 23483, 17089, 361, 5094]",4.0,0,"[3.0, 2.0, 5.0, 1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 3.0]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 0]",1497916800
23166,3425,10,"[3355, 17064, 127, 894, 7030, 7171, 3298, 18887, 19806, 23328]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1481587200
15239,2863,10,"[3050, 8383, 14633, 95, 288, 991, 1980, 4354, 1970, 2077]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1472515200
19122,1670,10,"[4291, 5019, 5958, 5110, 2160, 2578, 18178, 21235, 130, 224]",5.0,1,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1457136000
21347,4495,10,"[3058, 3140, 3140, 3148, 3288, 3288, 3463, 3777, 3777, 3882]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1470096000
8845,11628,10,"[3035, 3340, 6848, 8828, 8464, 1222, 2106, 285, 1702, 5564]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1440374400
5818,26784,10,"[14196, 15215, 10834, 10834, 10835, 10835, 22322, 22348, 22504, 23177]",4.0,0,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1503360000
16725,2232,10,"[15798, 1113, 10144, 20900, 3350, 16444, 14860, 4411, 12008, 12008]",3.0,0,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",1478995200
2245,13699,10,"[1513, 10669, 11012, 11012, 5235, 10881, 10882, 11530, 3824, 5699]",4.0,0,"[5.0, 5.0, 2.0, 2.0, 4.0, 5.0, 5.0, 1.0, 1.0, 5.0]","[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",1429056000
12577,4497,10,"[30, 50, 361, 373, 647, 686, 934, 1233, 2106, 2608]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 1.0, 5.0, 1.0]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",1431043200
9468,3725,10,"[5701, 5701, 6876, 7567, 7618, 1382, 1729, 2505, 2505, 3725]",5.0,1,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1431216000
8753,7189,10,"[11988, 1220, 12599, 2309, 20574, 11723, 9892, 25091, 12965, 24444]",5.0,1,"[5.0, 1.0, 5.0, 2.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",1489449600
14464,1618,10,"[14379, 14379, 4706, 8036, 9959, 13475, 14745, 16922, 830, 1290]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1437782400
15218,2443,10,"[4753, 18157, 18502, 21516, 22604, 22605, 22606, 2016, 4443, 4443]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1461542400
10487,2804,10,"[4659, 2820, 2820, 4876, 5391, 10020, 10671, 11007, 13188, 1104]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1463702400
