uid,iid,his_len,hist_id,rating,label,hist_rating,hist_label,timestamp
6509,13291,10,"[733, 11818, 12443, 12291, 12301, 12633, 3896, 13459, 12896, 12662]",5.0,1,"[4.0, 5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 1]",1444953600
125,459,10,"[906, 1198, 1378, 1683, 3597, 4968, 5290, 11030, 11030, 1535]",4.0,0,"[3.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 2.0, 2.0, 5.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1454371200
138,19064,10,"[18462, 18445, 18645, 18367, 18745, 18734, 18823, 19012, 19028, 18298]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1474243200
9903,7484,10,"[7881, 2795, 7510, 13339, 12563, 8839, 897, 11882, 15184, 13620]",5.0,1,"[5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",1468108800
4281,15044,10,"[274, 554, 556, 801, 1057, 1057, 1061, 3159, 4319, 4829]",3.0,0,"[4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 2.0, 3.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1451260800
533,12220,10,"[10933, 11744, 12078, 12194, 12205, 12694, 11941, 12116, 8705, 12070]",5.0,1,"[3.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 0]",1440201600
3483,19633,10,"[73, 75, 3029, 3030, 5322, 5749, 2193, 413, 14104, 17550]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",1481500800
830,19212,10,"[18228, 17876, 17879, 18462, 18530, 18556, 18730, 18720, 18807, 18948]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",1475107200
52,14621,10,"[11570, 11843, 12032, 12396, 11941, 12694, 12781, 12899, 13788, 14329]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 5.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1447891200
17133,6161,10,"[1400, 1621, 2439, 2919, 3360, 3476, 5005, 5005, 5212, 6161]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1476057600
15688,16733,10,"[10164, 11438, 12586, 13771, 14939, 15160, 15628, 16343, 16620, 16732]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1463443200
11243,6050,10,"[1149, 12306, 4607, 139, 218, 2870, 2110, 13559, 1423, 14725]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1463356800
8213,16178,10,"[1255, 2863, 3428, 5399, 14571, 8669, 15791, 12257, 15129, 14511]",4.0,0,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",1454889600
5745,8279,10,"[232, 232, 399, 2141, 3076, 4371, 5814, 6573, 8113, 8279]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1422576000
7800,10444,10,"[7032, 127, 1867, 3135, 4587, 7031, 6916, 886, 5316, 5833]",4.0,0,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 3.0, 4.0]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1434672000
12945,15286,10,"[4694, 5020, 5447, 5581, 5902, 7797, 7972, 10961, 12457, 12483]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1450224000
6417,2648,10,"[9391, 10300, 1212, 11550, 11459, 2668, 11544, 5982, 15489, 18100]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1467331200
7827,16698,10,"[3175, 12222, 11588, 4488, 14281, 12605, 12702, 15005, 1525, 4070]",5.0,1,"[5.0, 5.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 5.0, 5.0]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",1456444800
1408,3546,10,"[12124, 8377, 8506, 11439, 11968, 11969, 12332, 12333, 12334, 14449]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",1451865600
5269,4093,10,"[5232, 7979, 1612, 4804, 462, 10218, 12615, 15715, 1692, 1873]",2.0,0,"[2.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1454284800
1183,11744,10,"[110, 366, 397, 771, 1125, 5469, 6779, 6188, 116, 6579]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1477699200
1718,5993,10,"[13799, 13647, 16924, 1661, 13873, 4204, 13729, 8565, 16181, 2085]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1462233600
12172,17940,10,"[16860, 10854, 16418, 18466, 18731, 19026, 19027, 16892, 19977, 19024]",5.0,1,"[4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 1]",1483315200
7274,15227,10,"[13962, 14975, 15400, 2545, 2546, 10239, 11795, 12873, 13427, 3541]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",1483401600
7665,15752,10,"[12586, 14017, 13922, 13928, 14557, 15627, 15616, 14895, 15179, 15610]",5.0,1,"[3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 5.0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",1453420800
11785,11357,10,"[48, 1901, 2548, 2719, 2724, 3533, 6649, 7514, 8558, 9575]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",1457740800
1944,3867,10,"[506, 4328, 3117, 3878, 9332, 15359, 560, 809, 11247, 14277]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1453593600
11839,17263,10,"[885, 9194, 10263, 4587, 4588, 7188, 1866, 3567, 16163, 16165]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1465689600
7120,7832,10,"[1046, 1971, 2045, 3589, 4111, 4989, 5418, 5611, 7205, 7754]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1425686400
13082,15812,10,"[2270, 2456, 3059, 5072, 12789, 15407, 3638, 8166, 8742, 12662]",4.0,0,"[3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1480982400
273,10468,10,"[467, 2694, 4050, 7700, 3368, 2947, 3472, 3472, 4876, 10928]",5.0,1,"[3.0, 4.0, 5.0, 3.0, 5.0, 3.0, 3.0, 3.0, 4.0, 5.0]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1460937600
5803,11149,10,"[8344, 5811, 10571, 9556, 3573, 1291, 1291, 2542, 4649, 7127]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",1468713600
10225,17207,10,"[14862, 15794, 16023, 16152, 14069, 14919, 15191, 16157, 16968, 17029]",4.0,0,"[4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",1459814400
643,13856,10,"[12311, 12183, 13070, 12800, 13089, 13317, 13318, 2112, 2112, 13712]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 3.0]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1444435200
5557,19538,10,"[15703, 16948, 18008, 2332, 2332, 18622, 17949, 19056, 19102, 19552]",3.0,0,"[5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",1480377600
9947,7328,10,"[960, 1581, 2961, 3185, 3338, 3669, 4743, 5648, 6211, 7116]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1437177600
3580,9675,10,"[8253, 8676, 9194, 9195, 9196, 7593, 126, 5378, 8162, 8633]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1428537600
15763,14974,10,"[2039, 2214, 4785, 13169, 13252, 506, 1131, 2632, 11369, 11620]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1479081600
9569,3714,10,"[2443, 2535, 2535, 2722, 2754, 2817, 2897, 3035, 3638, 3704]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1435536000
3630,7314,10,"[1202, 5917, 743, 798, 1071, 1107, 1157, 1854, 15791, 17528]",4.0,0,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1477785600
7257,14927,10,"[1271, 2825, 209, 11580, 7306, 7780, 8289, 13115, 13117, 13173]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1466899200
13273,14036,10,"[10641, 10764, 11286, 12816, 12860, 12961, 13023, 13551, 13735, 13976]",5.0,1,"[4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 3.0]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1451260800
6822,10589,10,"[7063, 1135, 1135, 1135, 1135, 1135, 1135, 2123, 3564, 698]",5.0,1,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1430092800
9593,8376,10,"[10850, 736, 2864, 2866, 4374, 12721, 10386, 363, 1423, 6702]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1454716800
1172,15665,10,"[10117, 10849, 11803, 12033, 12225, 13077, 14093, 12824, 14087, 14467]",3.0,0,"[4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1455408000
18710,8498,10,"[2645, 2871, 3804, 4643, 4695, 6598, 7170, 7470, 7926, 8311]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1492646400
13849,6202,10,"[9319, 12668, 13920, 36, 182, 558, 1048, 1473, 2674, 2929]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1455667200
530,12262,10,"[2677, 3782, 5481, 5482, 6432, 8534, 9814, 9939, 11498, 11933]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1443744000
14562,15801,10,"[4699, 5160, 4418, 5970, 16857, 16857, 18124, 3741, 11594, 13189]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1484438400
14966,1137,10,"[5262, 6290, 7969, 8165, 8418, 10777, 14862, 15016, 15269, 15436]",5.0,1,"[5.0, 4.0, 5.0, 3.0, 2.0, 5.0, 4.0, 1.0, 5.0, 3.0]","[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",1458691200
255,15518,10,"[13603, 14133, 14284, 14377, 14383, 14514, 14883, 15547, 15709, 15133]",3.0,0,"[3.0, 5.0, 4.0, 5.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1455321600
6376,3834,10,"[6939, 11562, 6103, 108, 426, 699, 1135, 1766, 2142, 2280]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1441238400
8617,1701,10,"[1860, 3066, 3237, 1123, 11139, 5337, 5392, 2195, 14741, 7990]",5.0,1,"[5.0, 5.0, 4.0, 5.0, 5.0, 2.0, 2.0, 5.0, 4.0, 5.0]","[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",1463702400
812,884,10,"[331, 445, 454, 1089, 1826, 2010, 3823, 5108, 5109, 62]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",1419120000
521,1906,10,"[826, 827, 828, 829, 830, 831, 832, 2462, 261, 1200]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1457049600
6780,5383,10,"[4585, 378, 1177, 2789, 2789, 9610, 9384, 9384, 2226, 6450]",5.0,1,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",1437350400
16741,14185,10,"[12636, 13818, 14218, 16891, 18753, 454, 2010, 6576, 7060, 10218]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1473379200
5009,19662,10,"[15652, 15653, 17281, 17975, 8848, 16552, 13977, 16705, 2778, 13494]",5.0,1,"[4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",1478304000
458,13131,10,"[12669, 2833, 13097, 13131, 13131, 13131, 13159, 13160, 13161, 13507]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1443657600
12358,5859,10,"[3115, 3115, 3856, 5142, 9597, 9803, 10382, 4562, 4773, 1695]",2.0,0,"[5.0, 5.0, 2.0, 2.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1451260800
6170,16952,10,"[13022, 2237, 4518, 15066, 7331, 12050, 9004, 1320, 11557, 12932]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1471737600
8190,2771,10,"[13955, 2775, 13954, 14695, 18397, 9817, 12964, 18579, 18988, 18989]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1473465600
5943,1471,10,"[533, 1049, 1595, 2615, 4055, 7187, 8347, 8386, 8480, 8481]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1423180800
445,10861,10,"[5572, 2215, 271, 8641, 5236, 9331, 10198, 10153, 4238, 10269]",4.0,0,"[4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 4.0, 5.0, 5.0, 5.0]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1432166400
8617,5337,10,"[2741, 599, 3760, 6662, 12789, 1860, 3066, 3237, 1123, 11139]",2.0,0,"[4.0, 4.0, 5.0, 2.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",1456358400
14998,8168,10,"[12271, 12482, 12682, 15323, 15324, 14857, 14926, 18152, 18548, 7073]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1481846400
6022,17019,10,"[11889, 12950, 10529, 13447, 13567, 13427, 13440, 14626, 14473, 16692]",4.0,0,"[5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",1462233600
3118,20319,10,"[18584, 18740, 18894, 19012, 19368, 19404, 19447, 19275, 20341, 20355]",3.0,0,"[3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",1485820800
6056,6221,10,"[7344, 7344, 5249, 6300, 168, 490, 5347, 9828, 15409, 9308]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1466553600
672,20487,10,"[6468, 18854, 18823, 19028, 19528, 19648, 19979, 2451, 20341, 20467]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1494201600
4225,6236,10,"[799, 1001, 1038, 2029, 3100, 3137, 3919, 4098, 4900, 5263]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1420416000
3787,1446,10,"[16584, 14403, 18585, 18914, 18768, 18918, 5480, 18823, 18970, 19080]",4.0,0,"[5.0, 4.0, 2.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",1475884800
1516,80,10,"[3029, 3034, 4565, 1728, 3497, 4973, 6647, 6648, 1753, 3141]",4.0,0,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1421366400
17,4992,10,"[1136, 2378, 12933, 13079, 731, 724, 1430, 12125, 700, 4328]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1451088000
3263,4968,10,"[1687, 3738, 3821, 4283, 6408, 8919, 10072, 10073, 10074, 2661]",5.0,1,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0]",1462233600
4035,13353,10,"[11682, 12033, 12694, 12072, 12044, 12986, 12804, 12300, 13291, 12723]",5.0,1,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1443657600
9446,6619,10,"[10709, 10709, 12296, 3927, 8352, 8820, 1995, 14898, 12997, 1682]",5.0,1,"[4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",1451865600
7556,19382,10,"[18918, 19480, 19474, 19490, 19591, 19627, 19917, 17638, 20028, 12850]",4.0,0,"[4.0, 5.0, 3.0, 5.0, 5.0, 4.0, 2.0, 3.0, 3.0, 5.0]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1485043200
48,4802,10,"[112, 113, 114, 115, 795, 796, 760, 1172, 1777, 3826]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1418601600
4665,3792,10,"[4806, 7091, 62, 452, 849, 2545, 2546, 3478, 3865, 1607]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1438128000
16255,17323,10,"[2354, 4785, 5809, 7480, 13136, 13137, 13252, 13945, 14295, 17298]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1472860800
6221,16426,10,"[14741, 16133, 16134, 280, 10057, 15543, 7930, 274, 2991, 15400]",5.0,1,"[4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",1454716800
11314,14572,10,"[13584, 13585, 13586, 1550, 7185, 7451, 10731, 10971, 332, 3544]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1459728000
14885,2051,10,"[5715, 7622, 8431, 15115, 9340, 12271, 13470, 1555, 1906, 19819]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",1484265600
3873,254,10,"[528, 2687, 3970, 3970, 10620, 1182, 1182, 5312, 12405, 254]",5.0,1,"[5.0, 5.0, 1.0, 1.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1445385600
14033,5013,10,"[9271, 16172, 17231, 10468, 3476, 1345, 16304, 19675, 19637, 16019]",3.0,0,"[5.0, 3.0, 4.0, 3.0, 4.0, 3.0, 2.0, 5.0, 5.0, 1.0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1483660800
46,14883,10,"[13625, 13346, 14228, 13788, 14607, 13966, 14105, 14130, 14512, 14514]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1451779200
16288,11210,10,"[12548, 13024, 15574, 16506, 16506, 16700, 840, 906, 5600, 11137]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1468713600
5256,13332,10,"[5384, 5756, 5873, 7306, 2065, 6292, 7902, 8251, 11840, 13024]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1449014400
4605,15547,10,"[11838, 12032, 11885, 12473, 12562, 12906, 12301, 12926, 13898, 14133]",3.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1452297600
464,18220,10,"[12180, 14189, 14779, 15429, 16389, 17398, 17552, 17679, 17849, 14174]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1468540800
8844,874,10,"[1664, 2308, 4715, 13024, 1116, 7585, 15251, 1859, 1859, 10490]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 3.0, 5.0]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",1455062400
10329,6797,10,"[102, 1499, 12431, 7611, 6679, 13200, 6186, 357, 2366, 2474]",5.0,1,"[2.0, 5.0, 5.0, 3.0, 1.0, 1.0, 5.0, 2.0, 5.0, 5.0]","[0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",1484179200
6044,11015,10,"[1574, 1774, 2055, 3288, 5593, 6795, 60, 2333, 2692, 32]",1.0,0,"[5.0, 3.0, 4.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1446422400
14741,10408,10,"[15186, 16800, 406, 1006, 1378, 1683, 1694, 3308, 3957, 4040]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",1457049600
12462,752,10,"[3656, 3193, 7128, 6019, 1250, 3943, 3984, 1147, 1941, 13231]",4.0,0,"[5.0, 3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 2.0]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1475280000
590,3060,10,"[942, 358, 383, 528, 542, 630, 1692, 2270, 2923, 3059]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1447632000
